experiment,model,campaign,feed,network,variant,runs,sentiment_js_distance_mean,sentiment_js_distance_median,sentiment_js_distance_ci_low,sentiment_js_distance_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,visible_action_rate_mean,visible_action_rate_median,visible_action_rate_ci_low,visible_action_rate_ci_high,like_share_mean,like_share_median,like_share_ci_low,like_share_ci_high,share_share_mean,share_share_median,share_share_ci_low,share_share_ci_high,comment_share_mean,comment_share_median,comment_share_ci_low,comment_share_ci_high,reply_share_mean,reply_share_median,reply_share_ci_low,reply_share_ci_high,schema_valid_share_mean,schema_valid_share_median,schema_valid_share_ci_low,schema_valid_share_ci_high,narrative_count_mean,narrative_count_median,narrative_count_ci_low,narrative_count_ci_high,mean_rationale_chars_mean,mean_rationale_chars_median,mean_rationale_chars_ci_low,mean_rationale_chars_ci_high,latency_seconds_mean,latency_seconds_median,latency_seconds_ci_low,latency_seconds_ci_high,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_ci_low,prompt_tokens_ci_high,completion_tokens_mean,completion_tokens_median,completion_tokens_ci_low,completion_tokens_ci_high,cost_usd_mean,cost_usd_median,cost_usd_ci_low,cost_usd_ci_high
exp4_social_mechanism,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,interest,post_affiliation_proxy,baseline,10,0.1844030624577891,0.18870590904780776,0.160068655913224,0.2441343326923726,0.0,0.0,0.0,0.0,0.6625,0.625,0.528125,0.75,0.3375,0.375,0.25,0.47187500000000004,0.725,0.75,0.625,0.75,0.15,0.125,0.125,0.25,0.225,0.25,0.125,0.25,0.3,0.25,0.25,0.375,0.05,0.0,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,41.6625,41.9375,36.396875,47.143750000000004,25.819116775099246,21.635714020500018,18.008662686200115,55.91609135769988,969.1,969.0,969.0,969.775,1220.5,1235.0,1082.2,1294.975,0.0006687122,0.000675298,0.000605774,0.0007026129500000001
exp4_social_mechanism,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,popularity,matched_random,baseline,10,0.18011473310743265,0.18870590904780776,0.160068655913224,0.18870590904780776,0.0,0.0,0.0,0.0,0.6625,0.625,0.625,0.75,0.3375,0.375,0.25,0.375,0.725,0.75,0.625,0.75,0.1625,0.125,0.125,0.25,0.225,0.25,0.125,0.25,0.275,0.25,0.153125,0.375,0.0625,0.0625,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,37.7625,38.375,32.659375000000004,41.590625,26.622071512399998,23.57943499999965,20.010414428124932,46.926417000450975,955.1,955.0,955.0,955.775,1233.3,1209.5,1131.1000000000001,1379.825,0.0006728982,0.0006621159999999999,0.0006263855,0.000739555375
exp4_social_mechanism,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,popularity,post_affiliation_proxy,baseline,10,0.1858421837343494,0.18870590904780776,0.16651203786850535,0.18870590904780776,0.0,0.0,0.0,0.0,0.6375,0.625,0.625,0.721875,0.3625,0.375,0.278125,0.375,0.7375,0.75,0.625,0.846875,0.1375,0.125,0.125,0.22187500000000004,0.225,0.25,0.125,0.34687500000000004,0.3375,0.3125,0.25,0.5687500000000001,0.0375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,40.4625,41.25,34.15,45.784375000000004,29.18716132080008,22.985229000500112,20.095281459902072,59.138694306699016,969.1,969.0,969.0,969.775,1255.1,1235.0,1194.6,1358.6,0.0006844551999999999,0.000675298,0.000656916,0.000731536
exp4_social_mechanism,qwen/qwen3-8b,ไทยช่วยไทยพลัส,chronological,matched_random,baseline,10,0.3965447293102155,0.38720040859567023,0.34678773991744893,0.45999470163821676,0.0,0.0,0.0,0.0,0.6375,0.625,0.528125,0.75,0.3625,0.375,0.25,0.47187500000000004,0.75,0.75,0.653125,0.846875,0.15,0.125,0.125,0.25,0.225,0.25,0.125,0.25,0.2875,0.25,0.25,0.47187500000000004,0.0875,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,41.1,38.0625,33.8625,55.384375000000006,21.72166461260058,21.999505146002775,17.38393583117504,24.08515034687407,988.1,988.0,988.0,988.775,1185.2,1171.5,1116.575,1292.9250000000002,0.0006548737,0.0006486285,0.000623637625,0.0007038768750000001
exp4_social_mechanism,qwen/qwen3-8b,ไทยช่วยไทยพลัส,chronological,post_affiliation_proxy,baseline,10,0.39339508282654206,0.38720040859567023,0.33505502965602985,0.45999470163821676,0.0,0.0,0.0,0.0,0.625,0.625,0.5,0.75,0.375,0.375,0.25,0.5,0.7625,0.75,0.75,0.846875,0.175,0.125,0.125,0.25,0.2,0.25,0.125,0.25,0.2625,0.25,0.25,0.34687500000000004,0.125,0.125,0.125,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,37.0375,36.9375,30.25625,43.71875,21.503185004299667,21.92606445849924,19.066868811348833,23.413922750000168,1002.1,1002.0,1002.0000000000001,1002.7750000000001,1126.9,1161.0,988.1750000000001,1237.75,0.0006299852,0.000645489,0.00056687995,0.00068041025
exp4_social_mechanism,qwen/qwen3-8b,ไทยช่วยไทยพลัส,interest,matched_random,baseline,10,0.3965447293102155,0.38720040859567023,0.34678773991744893,0.45999470163821676,0.0,0.0,0.0,0.0,0.6375,0.625,0.528125,0.75,0.3625,0.375,0.25,0.47187500000000004,0.7625,0.75,0.625,0.875,0.1625,0.125,0.125,0.25,0.2125,0.25,0.125,0.25,0.3,0.25,0.25,0.375,0.0875,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,38.8375,39.125,32.16875,45.215625,20.885955450099573,20.38252260399895,19.270810088950746,23.221999471950493,989.1,989.0,989.0,989.775,1139.6,1109.0,1083.2250000000001,1262.25,0.0006342427,0.000620308,0.000608580375,0.000690127425
exp4_social_mechanism,qwen/qwen3-8b,ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,baseline,10,0.4308769844211982,0.45999470163821676,0.38720040859567023,0.45999470163821676,0.0,0.0,0.0,0.0,0.7,0.75,0.625,0.75,0.3,0.25,0.25,0.375,0.75,0.75,0.653125,0.846875,0.1625,0.125,0.125,0.25,0.2,0.25,0.125,0.25,0.2875,0.25,0.153125,0.375,0.1,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,36.0625,35.75,29.159375,44.49375,20.665812645799814,21.786894792001476,17.326645556101447,23.060689759447357,1003.1,1003.0,1003.0,1003.775,1148.6,1135.5,989.325,1357.9750000000001,0.0006399757,0.0006340035,0.0005675202,0.000735229625
exp4_social_mechanism,qwen/qwen3-8b,ไทยช่วยไทยพลัส,popularity,matched_random,baseline,10,0.3840507621119968,0.38720040859567023,0.33505502965602985,0.4436159857036438,0.0,0.0,0.0,0.0,0.6125,0.625,0.5,0.721875,0.3875,0.375,0.278125,0.5,0.7625,0.75,0.75,0.846875,0.15,0.125,0.125,0.25,0.2,0.25,0.125,0.25,0.275,0.25,0.153125,0.375,0.1375,0.125,0.125,0.22187500000000004,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,38.6625,38.375,29.628125,49.790625000000006,21.02675638350083,21.22666895850125,19.13308185762571,22.783556879501702,989.1,989.0,989.0,989.775,1140.2,1153.0,1028.0,1271.85,0.0006345157,0.000640328,0.000583453,0.0006944047500000001
exp4_social_mechanism,qwen/qwen3-8b,ไทยช่วยไทยพลัส,popularity,post_affiliation_proxy,baseline,10,0.41316847932901546,0.4235975551169435,0.33505502965602985,0.45999470163821676,0.0,0.0,0.0,0.0,0.6625,0.6875,0.5,0.75,0.3375,0.3125,0.25,0.5,0.775,0.75,0.75,0.875,0.1625,0.125,0.125,0.25,0.2,0.25,0.125,0.25,0.2875,0.25,0.153125,0.47187500000000004,0.125,0.125,0.125,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,41.8,39.75,34.10625,52.196875000000006,22.031403429198328,22.090025124996828,19.510463378047643,23.946127592523865,1003.1,1003.0,1003.0,1003.775,1183.8,1189.5,1056.675,1278.05,0.0006559917,0.0006586319999999999,0.0005981381250000001,0.00069886375
exp5_application,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,interest,post_affiliation_proxy,baseline,10,0.2770629395848713,0.29902007788791607,0.16143442720564596,0.37446006077080657,0.0125,0.0,0.0,0.09687500000000004,0.5875,0.625,0.403125,0.721875,0.4,0.375,0.278125,0.5,0.8,0.8125,0.55625,0.971875,0.125,0.125,0.0,0.25,0.175,0.25,0.0,0.25,0.5,0.5,0.25,0.971875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,42.1375,38.5,34.41875,60.79687500000001,18.98586069599987,13.891296041498208,6.234988738875746,40.579627818750666,724.1,717.0,717.0000000000001,741.0,1147.4,1189.5,886.55,1291.55,0.0002535985,0.000261495,0.000206184,0.000280242625
exp5_application,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,interest,post_affiliation_proxy,clarity_frame,10,0.2695625239544038,0.26611365952053373,0.217493923888507,0.37446006077080657,0.0125,0.0,0.0,0.09687500000000004,0.575,0.5625,0.5,0.721875,0.4125,0.375,0.278125,0.5,0.825,0.875,0.75,0.875,0.125,0.125,0.0,0.25,0.15,0.125,0.0,0.25,0.5125,0.375,0.375,0.875,0.0375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,39.8625,39.875,25.934375000000003,52.725,31.84567892509949,31.524957874999018,9.21353192369952,72.55611075259831,741.6,737.0,737.0000000000001,760.0,1148.6,1180.0,930.3000000000001,1384.575,0.000254952,0.000260305,0.00021535899999999998,0.00029828712500000004
exp5_application,deepseek/deepseek-v4-flash-0731,MK Buffet,interest,post_affiliation_proxy,baseline,10,0.27792055927342696,0.2828886156304462,0.11382642083958217,0.4047062408809353,0.0125,0.0,0.0,0.09687500000000004,0.6125,0.625,0.403125,0.846875,0.375,0.375,0.153125,0.5,0.8,0.75,0.75,0.875,0.1375,0.125,0.028125,0.25,0.1875,0.25,0.028125,0.25,0.475,0.4375,0.375,0.7906250000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,42.6125,41.0,29.93125,62.76875000000001,16.517666487500538,12.244329562501662,3.5169465689010395,35.26998839732715,724.5,720.0,720.0,742.775,1176.9,1166.5,1050.925,1405.9250000000002,0.0002589345,0.00025677,0.00023707475000000003,0.000301025125
exp5_application,deepseek/deepseek-v4-flash-0731,MK Buffet,interest,post_affiliation_proxy,clarity_frame,10,0.24671124378263692,0.26778924668001747,0.07402211915318468,0.32339828361301987,0.025,0.0,0.0,0.125,0.575,0.5625,0.5,0.721875,0.4,0.375,0.25,0.5,0.8125,0.8125,0.75,0.875,0.125,0.125,0.0,0.25,0.1375,0.125,0.0,0.25,0.5125,0.375,0.25,0.875,0.0375,0.0,0.0,0.125,1.0,1.0,1.0,1.0,6.0,8.0,2.0,8.0,49.3875,48.625,32.009375,69.134375,32.84150752510031,35.12778772949969,10.21643555114979,51.401881357627644,780.1,743.0,743.0,847.825,1149.2,1164.0,1026.0,1290.1750000000002,0.0002575625,0.000257815,0.000238966375,0.00028052649999999997
exp5_application,deepseek/deepseek-v4-flash-0731,Parameter Gelato,interest,post_affiliation_proxy,baseline,10,0.4839971280693782,0.4686374262617507,0.4686374262617507,0.5292123142915265,0.0,0.0,0.0,0.0,0.5625,0.625,0.403125,0.625,0.4375,0.375,0.375,0.596875,0.6875,0.6875,0.528125,0.846875,0.2125,0.25,0.125,0.25,0.1625,0.125,0.125,0.25,0.3125,0.375,0.153125,0.375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,8.0,4.9,8.0,43.8125,41.375,36.071875000000006,61.728125000000006,12.004167683099876,9.133337541499714,5.477859167449514,32.13174420799988,757.8,757.5,746.0,770.0,1033.0,1043.0,781.2,1212.075,0.000235197,0.00023775750000000002,0.000189106,0.0002666635
exp5_application,deepseek/deepseek-v4-flash-0731,Parameter Gelato,interest,post_affiliation_proxy,clarity_frame,10,0.48719461799528513,0.4686374262617507,0.4606825141955327,0.5387161572246866,0.0,0.0,0.0,0.0,0.5625,0.625,0.375,0.721875,0.4375,0.375,0.278125,0.625,0.8,0.875,0.625,0.875,0.15,0.125,0.0,0.25,0.1875,0.25,0.0,0.25,0.375,0.375,0.05625,0.7906250000000001,0.0875,0.0,0.0,0.6781250000000003,1.0,1.0,1.0,1.0,7.9,8.0,7.225,8.0,41.15,40.8125,34.25625,48.1375,21.91071682929978,12.713251124499948,7.418372190098944,48.42435171577409,769.1,762.0,762.0000000000001,786.0,1134.1,1130.0,1023.375,1284.375,0.0002541295,0.00025293,0.000234896125,0.0002810685
exp5_application,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,interest,post_affiliation_proxy,baseline,10,0.2153760849947771,0.18870590904780776,0.16500916390474218,0.32800548539576035,0.0125,0.0,0.0,0.09687500000000004,0.575,0.625,0.403125,0.721875,0.4125,0.375,0.278125,0.596875,0.825,0.8125,0.75,0.971875,0.0875,0.0625,0.0,0.25,0.1125,0.0625,0.0,0.34687500000000004,0.625,0.5625,0.375,0.971875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,43.3375,44.625,32.046875,56.040625000000006,31.934166095900583,39.37142352100091,5.041138040777332,45.1887320363493,727.0,727.0,727.0000000000001,727.0,1198.9,1199.0,1104.45,1268.6,0.000263057,0.000263075,0.00024605600000000003,0.00027560299999999997
exp5_application,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,interest,post_affiliation_proxy,clarity_frame,10,0.21495363882051138,0.1820264692088604,0.160068655913224,0.3476832682147358,0.0625,0.0,0.0,0.22187500000000004,0.5875,0.5625,0.375,0.75,0.35,0.3125,0.153125,0.625,0.8625,0.875,0.7781250000000001,0.875,0.1625,0.1875,0.0,0.25,0.1375,0.125,0.0,0.25,0.5375,0.5,0.375,0.875,0.025,0.0,0.0,0.125,1.0,1.0,1.0,1.0,7.2,8.0,2.35,8.0,43.0625,34.9375,27.2875,88.45000000000002,20.01222448740009,10.594496687501305,4.062634465474185,49.61573970129794,771.4,758.0,758.0,848.65,1158.9,1166.5,855.975,1546.95,0.00025874299999999997,0.00025924,0.00020334549999999997,0.000328072
exp5_application,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,baseline,10,0.34008701319910994,0.3350550296560298,0.30797301890293854,0.38720040859567023,0.0125,0.0,0.0,0.09687500000000004,0.525,0.5,0.403125,0.625,0.4625,0.5,0.278125,0.596875,0.775,0.75,0.75,0.875,0.125,0.125,0.0,0.25,0.1,0.125,0.0,0.22187500000000004,0.525,0.375,0.375,0.875,0.025,0.0,0.0,0.125,1.0,1.0,1.0,1.0,6.3,8.0,2.0,8.0,48.5375,50.0,35.05625,58.3875,26.063426966599945,26.903078187498977,6.021054164174984,48.66492188307602,779.8,760.0,760.0,847.0,1132.5,1136.0,903.225,1513.025,0.000254537,0.00025387999999999995,0.000216714125,0.0003217445
exp5_application,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,clarity_frame,10,0.33880768149268814,0.3350550296560298,0.22220073683508224,0.4436159857036438,0.025,0.0,0.0,0.125,0.55,0.5,0.403125,0.721875,0.425,0.4375,0.25,0.596875,0.8,0.75,0.75,0.875,0.125,0.125,0.0,0.25,0.1875,0.1875,0.0,0.4437500000000001,0.4875,0.375,0.375,0.846875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.9,8.0,3.0,8.0,40.1375,39.1875,30.334375,51.421875,18.864751066699682,13.53029310400052,6.49294096372496,39.54815085312521,782.7,767.0,756.0,860.825,1047.3,1076.0,878.0,1172.5,0.00023938950000000002,0.0002436,0.000208452375,0.00026019
exp5_application,qwen/qwen3-8b,KFC Bucket Ware,interest,post_affiliation_proxy,baseline,10,0.3053463816470636,0.29902007788791607,0.217493923888507,0.3963619912851941,0.0,0.0,0.0,0.0,0.625,0.625,0.5,0.75,0.375,0.375,0.25,0.5,0.7625,0.75,0.625,0.875,0.1625,0.125,0.125,0.25,0.225,0.25,0.125,0.34687500000000004,0.3,0.25,0.25,0.375,0.075,0.0625,0.0,0.22187500000000004,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,39.1,38.75,30.2,47.215625,20.861286341600135,20.102756812499138,17.921573665549296,24.87911799322537,936.1,936.0,936.0,936.775,1153.1,1132.5,1027.475,1297.1,0.0006341841999999999,0.0006247995000000001,0.00057703945,0.0006996925
exp5_application,qwen/qwen3-8b,KFC Bucket Ware,interest,post_affiliation_proxy,clarity_frame,10,0.3053463816470636,0.29902007788791607,0.217493923888507,0.3963619912851941,0.0,0.0,0.0,0.0,0.625,0.625,0.5,0.75,0.375,0.375,0.25,0.5,0.75,0.75,0.625,0.875,0.1625,0.125,0.125,0.25,0.2125,0.25,0.125,0.25,0.3,0.25,0.153125,0.47187500000000004,0.075,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,40.025,40.1875,32.5,45.09375,20.243814070699592,19.430735541498507,16.332296966075045,24.480110826148213,963.1,963.0,963.0,963.7750000000001,1177.0,1165.0,1014.55,1331.6,0.0006482177,0.000642746,0.0005742912500000001,0.000718549
exp5_application,qwen/qwen3-8b,MK Buffet,interest,post_affiliation_proxy,baseline,10,0.29183278660187395,0.2828886156304462,0.27118660469386396,0.3351591549627993,0.0,0.0,0.0,0.0,0.6375,0.625,0.528125,0.75,0.3625,0.375,0.25,0.47187500000000004,0.725,0.75,0.625,0.846875,0.1375,0.125,0.125,0.22187500000000004,0.225,0.25,0.125,0.25,0.275,0.25,0.153125,0.47187500000000004,0.0875,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,38.3,37.4375,31.18125,47.35625,20.190645604100062,20.037910416998784,15.942951403125154,24.504780636349732,941.1,941.0,941.0,941.775,1189.8,1208.5,1026.775,1291.525,0.0006514677,0.000660023,0.000577279625,0.0006977408749999998
exp5_application,qwen/qwen3-8b,MK Buffet,interest,post_affiliation_proxy,clarity_frame,10,0.3008846824112688,0.3351591549627993,0.18760477820911525,0.3351591549627993,0.0125,0.0,0.0,0.09687500000000004,0.6875,0.75,0.528125,0.75,0.3,0.25,0.25,0.47187500000000004,0.725,0.75,0.625,0.846875,0.15,0.125,0.125,0.25,0.2,0.25,0.125,0.25,0.3,0.25,0.25,0.375,0.075,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,39.025,39.9375,25.440625,53.165625000000006,19.925960745700287,20.7810732705002,16.0360255655517,22.780958100000227,984.1,984.0,984.0,984.775,1162.0,1129.5,1039.4750000000001,1296.4,0.0006438497000000001,0.0006290505000000001,0.000588089125,0.00070499
exp5_application,qwen/qwen3-8b,Parameter Gelato,interest,post_affiliation_proxy,baseline,10,0.47215243153608916,0.4686374262617507,0.4583730235956629,0.4964768552995307,0.0,0.0,0.0,0.0,0.625,0.625,0.5,0.75,0.375,0.375,0.25,0.5,0.7625,0.75,0.625,0.875,0.1375,0.125,0.028125,0.25,0.2125,0.25,0.125,0.25,0.3375,0.3125,0.25,0.5687500000000001,0.075,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,38.9125,38.6875,32.240625,45.509375,21.126190816500092,21.808673916500993,16.77700360740173,24.16687793627407,978.1,978.0,978.0,978.775,1228.3,1239.0,1114.45,1311.125,0.0006733142,0.000678171,0.0006215007500000001,0.000710987875
exp5_application,qwen/qwen3-8b,Parameter Gelato,interest,post_affiliation_proxy,clarity_frame,10,0.47220129157339163,0.4686374262617507,0.4583730235956629,0.5244373876420367,0.0,0.0,0.0,0.0,0.675,0.6875,0.43125,0.846875,0.325,0.3125,0.153125,0.5687500000000001,0.7625,0.75,0.625,0.875,0.125,0.125,0.028125,0.22187500000000004,0.2125,0.25,0.125,0.25,0.325,0.3125,0.25,0.47187500000000004,0.1,0.125,0.0,0.22187500000000004,1.0,1.0,1.0,1.0,7.9,8.0,7.225,8.0,40.15,40.0625,31.615625,49.83125,22.220620420799605,21.575415999999677,18.38615015174746,29.40518859702652,1002.1,1002.0,1002.0000000000001,1002.7750000000001,1222.0,1242.5,1076.7250000000001,1314.5749999999998,0.0006732557,0.0006825715,0.0006071438750000001,0.00071539195
exp5_application,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,interest,post_affiliation_proxy,baseline,10,0.17438728248051588,0.17438728248051588,0.160068655913224,0.18870590904780776,0.0,0.0,0.0,0.0,0.6875,0.6875,0.625,0.75,0.3125,0.3125,0.25,0.375,0.725,0.75,0.625,0.875,0.15,0.125,0.028125,0.25,0.225,0.25,0.125,0.34687500000000004,0.3,0.25,0.153125,0.47187500000000004,0.05,0.0,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,39.975,41.1875,26.721875,47.290625,20.790083287499876,20.802857978998873,18.548588906326223,23.32716652760137,966.1,966.0,966.0,966.775,1251.1,1263.0,1144.125,1349.0749999999998,0.0006822842,0.000687687,0.0006335988750000001,0.000726851125
exp5_application,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,interest,post_affiliation_proxy,clarity_frame,10,0.19237645515599558,0.18870590904780776,0.160068655913224,0.25063414548209584,0.0125,0.0,0.0,0.09687500000000004,0.6875,0.6875,0.5,0.875,0.3,0.3125,0.125,0.47187500000000004,0.775,0.75,0.653125,0.875,0.1375,0.125,0.125,0.22187500000000004,0.2375,0.25,0.125,0.34687500000000004,0.3125,0.3125,0.153125,0.47187500000000004,0.0875,0.125,0.0,0.22187500000000004,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,38.8625,38.4375,29.025,48.665625,19.55350595409909,18.99264889549886,16.914490656851104,23.934527548098686,1001.1,1001.0,1001.0,1001.7750000000001,1192.1,1186.0,1028.2250000000001,1340.3,0.0006595342,0.0006567470000000001,0.0005849593749999999,0.0007269535
exp5_application,qwen/qwen3-8b,ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,baseline,10,0.4235975551169435,0.4235975551169435,0.38720040859567023,0.45999470163821676,0.0,0.0,0.0,0.0,0.6875,0.6875,0.625,0.75,0.3125,0.3125,0.25,0.375,0.75,0.75,0.625,0.875,0.1625,0.125,0.125,0.25,0.2125,0.25,0.125,0.25,0.3125,0.25,0.25,0.47187500000000004,0.0625,0.0625,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,37.3375,37.5,30.462500000000002,46.4875,21.75026810840027,21.004798375002792,18.78928026919821,29.679810013874707,1000.1,1000.0,1000.0,1000.775,1141.2,1146.5,991.85,1277.025,0.0006362577,0.0006386575,0.00056829175,0.0006981370500000001
exp5_application,qwen/qwen3-8b,ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,clarity_frame,10,0.4038241586144702,0.38720040859567023,0.34678773991744893,0.45999470163821676,0.0,0.0,0.0,0.0,0.65,0.625,0.528125,0.75,0.35,0.375,0.25,0.47187500000000004,0.7375,0.75,0.625,0.846875,0.2,0.25,0.125,0.25,0.2,0.25,0.125,0.25,0.25,0.25,0.153125,0.34687500000000004,0.0875,0.125,0.0,0.125,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,39.7875,38.9375,31.3125,52.487500000000004,20.113867316699906,20.47917068750212,16.533117194974512,22.308773246948384,986.1,986.0,986.0,986.775,1157.7,1162.5,1034.2,1250.65,0.0006421272,0.0006442995,0.0005859229999999999,0.0006844340750000001
