experiment,condition,model,campaign,runs,sentiment_js_distance_mean,sentiment_js_distance_median,sentiment_js_distance_ci_low,sentiment_js_distance_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,schema_valid_share_mean,schema_valid_share_median,schema_valid_share_ci_low,schema_valid_share_ci_high,thai_character_ratio_mean,thai_character_ratio_median,thai_character_ratio_ci_low,thai_character_ratio_ci_high,latin_character_ratio_mean,latin_character_ratio_median,latin_character_ratio_ci_low,latin_character_ratio_ci_high,exact_duplicate_share_mean,exact_duplicate_share_median,exact_duplicate_share_ci_low,exact_duplicate_share_ci_high,distinct_char_bigram_mean,distinct_char_bigram_median,distinct_char_bigram_ci_low,distinct_char_bigram_ci_high,narrative_count_mean,narrative_count_median,narrative_count_ci_low,narrative_count_ci_high,narrative_entropy_mean,narrative_entropy_median,narrative_entropy_ci_low,narrative_entropy_ci_high,mean_length_chars_mean,mean_length_chars_median,mean_length_chars_ci_low,mean_length_chars_ci_high,latency_seconds_mean,latency_seconds_median,latency_seconds_ci_low,latency_seconds_ci_high,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_ci_low,prompt_tokens_ci_high,completion_tokens_mean,completion_tokens_median,completion_tokens_ci_low,completion_tokens_ci_high,cost_usd_mean,cost_usd_median,cost_usd_ci_low,cost_usd_ci_high
exp1_grounding,ungrounded,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,10,0.21637823578148555,0.19867599783785225,0.15865222239091037,0.32187095985514175,0.3416666666666667,0.3333333333333333,0.20416666666666666,0.41666666666666674,0.3,0.29166666666666663,0.18541666666666665,0.4625,0.3583333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56681161738086,0.5558764858350751,0.5025657308377897,0.6585984848484849,11.3,12.0,8.45,12.0,3.4453384382031276,3.584962500721156,2.849975026722258,3.584962500721156,42.075,43.166666666666664,29.9625,51.68541666666667,39.402880781999556,42.891801793499326,5.941074885073977,72.6363927950988,253.1,251.0,251.0,267.275,723.4,726.5,657.025,777.425,0.00010199399999999997,0.00010223999999999998,9.478049999999999e-05,0.00010835099999999999
exp1_grounding,ungrounded,qwen/qwen3-8b,KFC Bucket Ware,10,0.28059374415239124,0.29255017240344133,0.13596271706757773,0.4113680390224011,0.375,0.3333333333333333,0.26875,0.5,0.475,0.45833333333333337,0.3333333333333333,0.6666666666666665,0.15,0.125,0.0,0.3979166666666667,1.0,1.0,1.0,1.0,0.9344958655327946,0.9625048832589416,0.7762030939363816,1.0,0.06550413446720535,0.037495116741058446,0.0,0.22379690606361832,0.0,0.0,0.0,0.0,0.5642034261883703,0.5646502116561538,0.4618111884265804,0.6921478313847673,11.1,11.5,9.225000000000001,12.0,3.422381042351765,3.501629167387823,3.0595552088742,3.584962500721156,44.35,40.08333333333333,29.77708333333333,68.18541666666667,15.370324200300093,15.117377202499483,12.04414455087408,19.23521231022751,329.1,329.0,329.0,329.775,886.8,871.5,751.7750000000001,1071.125,0.0004419987,0.00043502549999999997,0.000380550625,0.000525854875
exp1_grounding,ungrounded,qwen/qwen3-8b,MK Buffet,10,0.1792470537054605,0.16247384022868702,0.08081287912161544,0.32563860964228153,0.325,0.33333333333333337,0.10208333333333333,0.5,0.4833333333333333,0.5,0.3333333333333333,0.6479166666666667,0.19166666666666668,0.25,0.01875,0.25,1.0,1.0,1.0,1.0,0.8591523804169967,0.8249357233387651,0.7615043843624407,0.9793322984859733,0.14084761958300332,0.17506427666123484,0.020667701514026682,0.2384956156375594,0.0,0.0,0.0,0.0,0.49757965025590567,0.507781371583931,0.39327425550577,0.5554427776752525,11.4,12.0,9.450000000000001,12.0,3.4786717715364603,3.584962500721156,3.111209349539765,3.584962500721156,51.59166666666666,51.33333333333333,42.827083333333334,58.80416666666666,15.866830181899422,16.073174075998395,14.560060240677377,17.156912780620587,328.1,328.0,328.0,328.775,902.1,903.0,831.325,974.8499999999999,0.00044884319999999994,0.00044924099999999996,0.000416628875,0.000481959075
exp1_grounding,ungrounded,qwen/qwen3-8b,Parameter Gelato,10,0.22641016170127334,0.1944570890461752,0.10977602291876709,0.4333915074715543,0.29166666666666663,0.29166666666666663,0.16666666666666666,0.41666666666666674,0.5416666666666667,0.5416666666666667,0.4166666666666667,0.6666666666666665,0.16666666666666666,0.16666666666666666,0.01875,0.25,1.0,1.0,1.0,1.0,0.9890373965979483,1.0,0.955868480888197,1.0,0.010962603402051619,0.0,0.0,0.04413151911180303,0.0,0.0,0.0,0.0,0.612369352729236,0.6148930417329631,0.5603540571516734,0.6533473105841526,11.5,12.0,8.675,12.0,3.4849625007211555,3.584962500721156,2.9016291673878225,3.584962500721156,37.00833333333333,36.5,27.5625,44.97083333333333,14.79332777110103,14.86147094500484,13.818679718175554,15.918131305624774,328.1,328.0,328.0,328.775,837.0,831.0,766.0500000000001,899.75,0.0004192227,0.000416481,0.00038692874999999996,0.00044776225
exp1_grounding,ungrounded,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,10,0.25379651133943215,0.2447273344042566,0.12417043052209203,0.40516976768240004,0.4083333333333333,0.4166666666666667,0.20416666666666666,0.5,0.475,0.45833333333333337,0.26875,0.7770833333333336,0.11666666666666665,0.08333333333333333,0.0,0.3145833333333333,1.0,1.0,1.0,1.0,0.9979879275653923,1.0,0.9844064386317908,1.0,0.002012072434607646,0.0,0.0,0.015593561368209262,0.008333333333333337,0.0,0.0,0.0645833333333334,0.47921820856840336,0.48316767567241947,0.41509630221338495,0.555806436210848,9.4,10.5,4.225,12.0,3.0575940630949536,3.334962500721156,1.8328822398447524,3.584962500721156,49.05833333333333,50.08333333333333,39.362500000000004,56.818749999999994,16.371985569700335,16.311029996002617,15.601695619651583,17.210840140324034,338.1,338.0,338.0,338.77500000000003,950.7,952.5,892.8,1004.325,0.00047212619999999997,0.0004729335,0.00044579632500000004,0.0004965138749999999
exp1_grounding,ungrounded,qwen/qwen3-8b,ไทยช่วยไทยพลัส,10,0.2539061174734841,0.20818496702157935,0.07168055910942592,0.46629401060749187,0.2833333333333333,0.3333333333333333,0.08333333333333333,0.48125000000000007,0.475,0.45833333333333337,0.3333333333333333,0.73125,0.24166666666666664,0.20833333333333331,0.16666666666666666,0.3979166666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325324935884468,0.4346878540073633,0.37859358327124654,0.4746693016451506,11.4,12.0,10.0,12.0,3.4849625007211555,3.584962500721156,3.2516291673878226,3.584962500721156,58.958333333333336,59.45833333333333,39.81041666666667,75.60208333333333,16.62521006320021,16.243315157000325,14.424283714824197,19.608910643973466,332.1,332.0,332.0,332.775,965.3,949.5,841.0500000000001,1107.9,0.00047806719999999995,0.00047086649999999997,0.00042152175,0.0005429384999999999
exp2_thai_adaptation,normalization_no_context,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,10,0.3070007495787914,0.31626200201599663,0.2665692765927777,0.3489262556802793,0.38333333333333336,0.4166666666666667,0.3333333333333333,0.41666666666666674,0.325,0.3333333333333333,0.25,0.3979166666666667,0.29166666666666663,0.29166666666666663,0.25,0.33333333333333326,1.0,1.0,1.0,1.0,0.9576573761679702,0.9725671918443003,0.8676193019943019,1.0,0.041652968659615944,0.027432808155699723,0.0,0.13238069800569802,0.0,0.0,0.0,0.0,0.6352753959977889,0.6362969462969463,0.5517120321923243,0.7229301075268817,11.6,12.0,10.0,12.0,3.512005104869794,3.584962500721156,3.202876016206432,3.584962500721156,31.9,32.5,19.11875,44.79375,31.435490254998875,14.428993385998183,5.505517826894902,68.83801767647438,184.1,182.0,182.0,198.275,684.7,690.5,534.1500000000001,785.75,9.321e-05,9.377999999999999e-05,7.5018e-05,0.00010520999999999998
exp2_thai_adaptation,normalization_no_context,deepseek/deepseek-v4-flash-0731,MK Buffet,10,0.19622812912618023,0.20045356002862122,0.13428686799086925,0.27037412904492436,0.4083333333333333,0.4166666666666667,0.3333333333333333,0.5,0.2866666666666667,0.29166666666666663,0.21125000000000002,0.33333333333333326,0.305,0.31666666666666665,0.25,0.3979166666666667,0.9833333333333334,1.0,0.8708333333333333,1.0,0.9891088887253578,0.9915538132573058,0.9767929784223559,1.0,0.010891111274642068,0.008446186742694227,0.0,0.023207021577644146,0.0,0.0,0.0,0.0,0.693847669253815,0.685759280326971,0.6602302696105141,0.7399856836077308,10.4,11.5,6.45,12.0,3.3064535392503567,3.5016291673878226,2.5624561983583747,3.584962500721156,30.951666666666664,29.541666666666664,23.39375,42.41,35.614015523001584,33.75593659350125,3.9664069794038372,78.1167051752027,178.3,176.0,176.0,193.82500000000002,671.5,670.5,568.625,749.425,9.127799999999999e-05,9.164999999999998e-05,7.8795e-05,0.00010049099999999998
exp2_thai_adaptation,normalization_no_context,deepseek/deepseek-v4-flash-0731,Parameter Gelato,10,0.21447124714766855,0.1992439440689869,0.17710799052291076,0.30194834398292797,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.48125000000000007,0.3,0.3333333333333333,0.25,0.33333333333333326,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666674,1.0,1.0,1.0,1.0,0.9767513848492895,0.9884910485933505,0.9076573501039814,1.0,0.02248815887694635,0.011406844106463879,0.0,0.09234264989601867,0.0,0.0,0.0,0.0,0.6659583824912575,0.6584924892703863,0.5623009919685468,0.7750991471851145,11.5,12.0,10.0,12.0,3.501629167387823,3.584962500721156,3.2516291673878226,3.584962500721156,30.3,30.125,14.277083333333334,43.89791666666667,42.3334445747998,58.72259962300086,5.272634650647524,70.27259029577253,176.0,176.0,176.0,176.0,681.4,691.0,576.05,748.775,9.232799999999999e-05,9.347999999999998e-05,7.9686e-05,0.00010041299999999998
exp2_thai_adaptation,normalization_no_context,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,10,0.35738559732306086,0.3550154595878367,0.27456965525640187,0.42406882477028657,0.3916666666666667,0.4166666666666667,0.3333333333333333,0.41666666666666674,0.325,0.3333333333333333,0.25,0.3979166666666667,0.2833333333333333,0.29166666666666663,0.18541666666666665,0.33333333333333326,1.0,1.0,1.0,1.0,0.9820969631017704,0.9847826086956522,0.9570004224757077,1.0,0.017903036898229585,0.015217391304347827,0.0,0.04299957752429236,0.0,0.0,0.0,0.0,0.611660632097243,0.6004350676057786,0.549605120496772,0.702885662431942,11.1,11.5,8.45,12.0,3.4349625007211557,3.5016291673878226,2.9932958340544897,3.584962500721156,31.89166666666667,32.5,25.464583333333334,37.46875,27.40563069950076,18.171583560000727,4.072796578126509,71.63626029077496,187.2,185.0,185.0,202.05,670.2,679.5,596.8,719.075,9.165599999999999e-05,9.263999999999998e-05,8.271599999999999e-05,9.7389e-05
exp2_thai_adaptation,normalization_no_context,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,10,0.15513560342844662,0.15865222239091037,0.08658352303098282,0.19867599783785225,0.4083333333333333,0.4166666666666667,0.3333333333333333,0.5,0.2833333333333333,0.29166666666666663,0.18541666666666665,0.33333333333333326,0.3083333333333333,0.3333333333333333,0.25,0.33333333333333326,1.0,1.0,1.0,1.0,0.9928814787815456,1.0,0.9757818808692102,1.0,0.007118521218454421,0.0,0.0,0.02421811913078982,0.0,0.0,0.0,0.0,0.6015127933306978,0.6068283071060082,0.5324008620689655,0.6499905469359875,10.4,12.0,4.225,12.0,3.2453384382031274,3.584962500721156,1.907042682873099,3.584962500721156,35.96666666666667,36.083333333333336,32.03333333333333,39.985416666666666,42.11929532139984,59.48555907100308,3.7135554130492894,69.76897575144794,183.2,181.0,181.0,198.05,690.8,698.0,610.275,729.825,9.388799999999999e-05,9.461999999999999e-05,8.511599999999999e-05,9.843899999999998e-05
exp2_thai_adaptation,normalization_no_context,qwen/qwen3-8b,KFC Bucket Ware,10,0.32475820604007855,0.34744426188481736,0.1862346811127042,0.453869526381532,0.33333333333333337,0.29166666666666663,0.25,0.5458333333333334,0.425,0.4166666666666667,0.26875,0.5833333333333334,0.24166666666666664,0.25,0.01875,0.4625,1.0,1.0,1.0,1.0,0.998136645962733,1.0,0.9855590062111801,1.0,0.0018633540372670807,0.0,0.0,0.014440993788819884,0.0,0.0,0.0,0.0,0.7095425622953682,0.7206586718524921,0.6274198801459094,0.7675562460667087,10.8,12.0,6.125,12.0,3.3660903131670694,3.584962500721156,2.4595363805103174,3.584962500721156,18.875,19.166666666666668,12.500000000000002,23.50625,12.640383485599887,12.653281935497944,11.240538244451272,14.072966785602874,220.1,220.0,220.0,220.775,712.3,713.5,662.45,768.125,0.0003498482,0.0003503825,0.000327245425,0.000375236875
exp2_thai_adaptation,normalization_no_context,qwen/qwen3-8b,MK Buffet,10,0.20021125954800664,0.1938213584067416,0.08833392745545372,0.33726233261924177,0.3,0.29166666666666663,0.18541666666666665,0.41666666666666674,0.4333333333333333,0.4166666666666667,0.26875,0.5833333333333334,0.26666666666666666,0.25,0.0375,0.48125000000000007,1.0,1.0,1.0,1.0,0.8775798162429014,0.9593395252837977,0.6554347826086957,1.0,0.12242018375709858,0.040660474716202266,0.0,0.3445652173913043,0.0,0.0,0.0,0.0,0.5910548653225589,0.5732096069868995,0.48365384615384616,0.7616317654639175,9.0,10.5,3.225,12.0,2.946385913362067,3.334962500721156,1.5706117875679246,3.584962500721156,24.475,23.833333333333336,14.970833333333335,34.9375,13.34915511049985,13.940402347994677,10.908298981621737,15.055399068830592,214.1,214.0,214.0,214.775,756.8,766.5,668.9750000000001,841.8499999999999,0.0003693937,0.00037379549999999996,0.000329421625,0.00040807975
exp2_thai_adaptation,normalization_no_context,qwen/qwen3-8b,Parameter Gelato,10,0.2279934176490963,0.2311569005118443,0.09846553819182652,0.3290045425683703,0.29166666666666663,0.3333333333333333,0.08333333333333333,0.41666666666666674,0.5166666666666667,0.5,0.3520833333333333,0.7770833333333336,0.19166666666666665,0.16666666666666666,0.08333333333333333,0.33333333333333326,1.0,1.0,1.0,1.0,0.9963855421686747,1.0,0.9719879518072289,1.0,0.003614457831325301,0.0,0.0,0.028012048192771095,0.0,0.0,0.0,0.0,0.7026083726016495,0.7122656414577628,0.6105419822680246,0.7711198392400438,11.4,11.5,10.225,12.0,3.4849625007211555,3.5016291673878226,3.2891291673878227,3.584962500721156,17.891666666666666,17.166666666666668,14.472916666666666,25.585416666666667,12.7551631945993,12.738784877998114,11.954854343576153,13.673929753303675,215.1,215.0,215.0,215.775,700.5,704.0,652.125,739.775,0.0003438942,0.00034547500000000004,0.000321871875,0.000361752625
exp2_thai_adaptation,normalization_no_context,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,10,0.30542137042577633,0.29019694287735576,0.18656505578269117,0.47258706184355825,0.4333333333333333,0.4166666666666667,0.2875,0.5,0.4,0.375,0.20416666666666666,0.5645833333333334,0.16666666666666669,0.16666666666666666,0.0,0.37916666666666676,1.0,1.0,1.0,1.0,0.9968847352024921,1.0,0.9758566978193146,1.0,0.003115264797507788,0.0,0.0,0.024143302180685368,0.0,0.0,0.0,0.0,0.5953856295369664,0.5918428743338491,0.5379759286919481,0.6640596608116294,10.0,11.5,4.675,12.0,3.1130525800287336,3.5016291673878226,1.7758145836939114,3.584962500721156,27.14166666666667,26.041666666666664,20.93958333333333,35.520833333333336,14.642351126400172,14.523102121998818,13.222289372803244,15.863412065026024,224.1,224.0,224.0,224.775,822.4,824.0,779.45,869.975,0.00040041169999999995,0.00040112799999999994,0.00038085775,0.000422046625
exp2_thai_adaptation,normalization_no_context,qwen/qwen3-8b,ไทยช่วยไทยพลัส,10,0.2158292425202443,0.19248216037760613,0.08658352303098282,0.33723543127093747,0.3833333333333333,0.3333333333333333,0.26875,0.5,0.4166666666666667,0.4166666666666667,0.26875,0.6291666666666667,0.2,0.25,0.0,0.33333333333333326,1.0,1.0,1.0,1.0,0.998780487804878,1.0,0.9905487804878048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6205254335892384,0.6032810428634556,0.560820383520291,0.6787132047440385,10.0,12.0,6.0,12.0,3.17646625064904,3.584962500721156,2.274975026722258,3.584962500721156,26.9,25.916666666666668,22.760416666666664,33.59583333333334,13.228135686799941,13.11010467199958,12.255635320623151,14.215023063323315,221.1,221.0,221.0,221.77499999999998,778.3,783.5,718.225,833.55,0.0003799952,0.0003823495,0.000352649375,0.00040512225000000003
exp2_thai_adaptation,thai_context_prompt,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,10,0.3417506733131642,0.31626200201599663,0.22920770044535607,0.6115269395259835,0.33333333333333337,0.375,0.05625,0.41666666666666674,0.3833333333333333,0.3333333333333333,0.26875,0.6104166666666667,0.2833333333333333,0.29166666666666663,0.18541666666666665,0.33333333333333326,1.0,1.0,1.0,1.0,0.9540146903203723,0.9650946479735181,0.8883487325677996,1.0,0.04598530967962772,0.034905352026481956,0.0,0.1116512674322005,0.0,0.0,0.0,0.0,0.5168704611224524,0.5138662350942726,0.4580185029661925,0.5719309717527074,10.5,11.0,6.2250000000000005,12.0,3.298591434249487,3.418295834054489,2.375185746081547,3.584962500721156,55.975,55.66666666666667,43.475,69.76666666666668,37.48548622280068,21.066888673500216,5.606879569826379,87.33019142635094,330.4,325.0,322.225,347.875,842.2,848.0,768.6,891.0,0.00012088799999999999,0.00012177,0.0001120095,0.00012633299999999998
exp2_thai_adaptation,thai_context_prompt,deepseek/deepseek-v4-flash-0731,MK Buffet,10,0.19771863276747556,0.1933142282872482,0.17019221984249466,0.26142276301143585,0.2988095238095238,0.26785714285714285,0.25,0.4625,0.39404761904761904,0.4166666666666667,0.26875,0.5,0.3071428571428571,0.30952380952380953,0.25,0.3979166666666667,0.9166666666666666,1.0,0.5833333333333334,1.0,0.9849310658926391,0.9829744526208618,0.9727315322921064,1.0,0.015068934107360776,0.01702554737913818,0.0,0.02726846770789363,0.0,0.0,0.0,0.0,0.5706048129660817,0.5321397567201662,0.4780109551523451,0.7489989385247753,10.5,12.0,6.2250000000000005,12.0,3.327912160565655,3.584962500721156,2.585926350629033,3.584962500721156,56.68571428571429,58.125,41.581250000000004,67.40625,24.91004973429881,18.591859800497332,6.550638445024925,65.9608326499234,319.9,318.0,313.675,337.05,765.1,825.5,482.0,911.1,0.000111006,0.00011813999999999999,7.667399999999999e-05,0.0001287825
exp2_thai_adaptation,thai_context_prompt,deepseek/deepseek-v4-flash-0731,Parameter Gelato,10,0.17730114659053947,0.17710799052291074,0.09317516703615246,0.26363434392876556,0.325,0.3333333333333333,0.25,0.41666666666666674,0.3416666666666667,0.3333333333333333,0.25,0.41666666666666674,0.3333333333333333,0.3333333333333333,0.20416666666666666,0.41666666666666674,1.0,1.0,1.0,1.0,0.9860623357346455,0.9926252609179438,0.9560879235282983,1.0,0.013127904919009736,0.0033259423503325942,0.0,0.04391207647170169,0.0,0.0,0.0,0.0,0.5487585128413657,0.5559728362528119,0.4867252494552838,0.6028868900258569,11.3,12.0,9.225000000000001,12.0,3.4682958340544894,3.584962500721156,3.1224625007211557,3.584962500721156,57.85,57.08333333333333,45.087500000000006,74.875,29.907675757001563,16.206067676503153,5.967966229124796,78.56489945022514,324.4,319.5,313.675,341.55,810.7,813.5,722.6,926.3,0.00011674799999999999,0.00011675999999999999,0.00010613549999999998,0.0001312395
exp2_thai_adaptation,thai_context_prompt,deepseek/deepseek-v4-flash-0731,วิ่งแลกแว่น | Top Charoen,10,0.3571947017140146,0.3550154595878367,0.2982004699611319,0.41954480792098464,0.35833333333333334,0.3333333333333333,0.25,0.48125000000000007,0.3416666666666667,0.3333333333333333,0.25,0.41666666666666674,0.3,0.3333333333333333,0.25,0.33333333333333326,1.0,1.0,1.0,1.0,0.9924681505179442,1.0,0.9661802884438594,1.0,0.007531849482055704,0.0,0.0,0.03381971155614065,0.0,0.0,0.0,0.0,0.507598851984508,0.5162955415124206,0.43876636835270555,0.5646662654557392,11.3,12.0,8.675,12.0,3.4620051048697937,3.584962500721156,2.9820426828730984,3.584962500721156,52.90833333333334,50.08333333333333,42.65833333333334,63.516666666666666,32.49110642069936,12.888059430002613,5.338828594397092,70.39687844634845,333.5,328.0,322.675,351.325,811.2,802.0,702.4750000000001,893.5,0.00011735399999999999,0.00011576999999999998,0.00010389,0.0001281135
exp2_thai_adaptation,thai_context_prompt,deepseek/deepseek-v4-flash-0731,ไทยช่วยไทยพลัส,10,0.21205815098439942,0.19867599783785225,0.13187350986687002,0.27919124079168645,0.325,0.3333333333333333,0.25,0.3979166666666667,0.3333333333333333,0.3333333333333333,0.25,0.41666666666666674,0.3416666666666667,0.3333333333333333,0.25,0.41666666666666674,1.0,1.0,1.0,1.0,0.9936187581057639,1.0,0.9726096763798739,1.0,0.006381241894235978,0.0,0.0,0.027390323620126136,0.0,0.0,0.0,0.0,0.5677432714419267,0.5650783194261455,0.49563605873217026,0.6526533962651344,11.6,12.0,8.9,12.0,3.518295834054489,3.584962500721156,3.0682958340544895,3.584962500721156,47.025,46.125,31.522916666666667,62.00208333333334,32.64080154959811,15.874173882497416,5.074622557399744,68.7995897594481,324.9,323.0,318.675,342.825,769.5,757.0,702.1500000000001,885.4250000000001,0.00011183399999999997,0.00011015999999999999,0.00010368449999999999,0.000125682
exp2_thai_adaptation,thai_context_prompt,qwen/qwen3-8b,KFC Bucket Ware,10,0.2639855458861407,0.24147964749856532,0.08047682446483159,0.6101408349514528,0.3666666666666667,0.4166666666666667,0.05625,0.5645833333333334,0.5,0.5,0.3520833333333333,0.5833333333333334,0.13333333333333333,0.08333333333333333,0.01875,0.3604166666666668,1.0,1.0,1.0,1.0,0.9866384305678657,0.99706457925636,0.9375144318274429,1.0,0.013361569432134322,0.0029354207436399216,0.0,0.062485568172557134,0.0,0.0,0.0,0.0,0.5471904921476698,0.529037469615225,0.4904847495805273,0.618581081081081,11.1,12.0,8.225,12.0,3.418295834054489,3.584962500721156,2.8266291673878228,3.584962500721156,49.25,50.20833333333333,33.27916666666667,63.48125,16.812885253698916,16.53657237149673,14.186996647426168,19.49533589649691,426.4,426.0,422.0,435.20000000000005,931.6,942.0,779.55,1079.65,0.0004737668,0.0004786275,0.000404253525,0.00054109445
exp2_thai_adaptation,thai_context_prompt,qwen/qwen3-8b,MK Buffet,10,0.2454826007932805,0.27637996763536055,0.04656458953929139,0.37783279282805515,0.35,0.375,0.16666666666666666,0.5645833333333334,0.575,0.5833333333333334,0.2875,0.8145833333333334,0.075,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.9880805619571442,1.0,0.9377111486486487,1.0,0.011919438042855765,0.0,0.0,0.06228885135135137,0.0,0.0,0.0,0.0,0.5232108437961495,0.5114281280482398,0.4303864682197297,0.6285289563024876,11.3,12.0,8.45,12.0,3.4620051048697937,3.584962500721156,2.9791416933889243,3.584962500721156,50.75833333333333,51.125,37.6375,64.46666666666667,16.260572608799702,15.849586405496666,14.506591966900668,18.54226826132799,419.4,419.0,415.0,428.20000000000005,902.7,927.0,786.2250000000001,1022.375,0.00045979829999999997,0.00047145149999999996,0.000406287375,0.00051412465
exp2_thai_adaptation,thai_context_prompt,qwen/qwen3-8b,Parameter Gelato,10,0.3772945966422316,0.4629809977299684,0.1372369665136284,0.4919154513541752,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.48125000000000007,0.6083333333333333,0.5833333333333334,0.5,0.73125,0.05833333333333333,0.0,0.0,0.23125,1.0,1.0,1.0,1.0,0.9916708247180397,1.0,0.9650022755092433,1.0,0.008329175281960284,0.0,0.0,0.03499772449075672,0.0,0.0,0.0,0.0,0.5571502345541459,0.5628874699847195,0.48674245731633603,0.6233705178769365,11.6,12.0,8.9,12.0,3.501629167387823,3.584962500721156,2.939129167387823,3.584962500721156,45.208333333333336,45.833333333333336,33.02708333333334,53.6,14.430670287901012,14.91863169950011,11.177517029655245,16.28661485727498,420.4,420.0,416.00000000000006,429.2,896.5,902.0,794.325,1012.575,0.0004570943,0.00045995949999999997,0.00041028585,0.0005099406
exp2_thai_adaptation,thai_context_prompt,qwen/qwen3-8b,วิ่งแลกแว่น | Top Charoen,10,0.2525114279393021,0.2555525506722245,0.12914006488259427,0.3349482035069596,0.4333333333333334,0.4166666666666667,0.26875,0.5833333333333334,0.4666666666666667,0.45833333333333337,0.3333333333333333,0.5833333333333334,0.1,0.08333333333333333,0.0,0.25,1.0,1.0,1.0,1.0,0.9945546331110687,1.0,0.9673141814865482,1.0,0.005052439580483356,0.0,0.0,0.0326858185134519,0.0,0.0,0.0,0.0,0.49354768139759375,0.4799972440538,0.4525028349652943,0.577483721001537,11.1,12.0,6.9,12.0,3.4057143756850983,3.584962500721156,2.542888542207534,3.584962500721156,54.483333333333334,55.708333333333336,43.29375,63.18958333333333,17.672160940799223,17.610676864998823,15.999434725798528,19.985061384226174,429.4,429.0,425.0,438.20000000000005,990.2,969.5,895.8,1078.0,0.0005007808,0.0004911399999999999,0.00045740467499999997,0.00054170675
exp2_thai_adaptation,thai_context_prompt,qwen/qwen3-8b,ไทยช่วยไทยพลัส,10,0.2904225631798881,0.27798634986325377,0.14825031504568403,0.48664037165016133,0.36666666666666664,0.375,0.18541666666666665,0.5645833333333334,0.5333333333333334,0.5,0.4166666666666667,0.7770833333333336,0.1,0.08333333333333333,0.0,0.29583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822377621648399,0.4790370314159964,0.3928735497317227,0.5634722222222222,10.5,11.5,5.9,12.0,3.298591434249487,3.5016291673878226,2.3351732200804456,3.584962500721156,56.0,55.416666666666664,46.45,68.45208333333333,17.449750582400156,17.913877367001987,13.974073913621943,19.85678287450137,426.4,426.0,422.0,435.20000000000005,969.5,950.0,897.35,1081.275,0.0004910113,0.00048209199999999994,0.00045789055,0.000541716825
exp2_thai_adaptation,translated_unadapted,deepseek/deepseek-v4-flash-0731,KFC Bucket Ware,10,0.3367598609957947,0.33667693701212587,0.31177091303561,0.36222562186207513,0.35833333333333334,0.3333333333333333,0.26875,0.41666666666666674,0.325,0.3333333333333333,0.25,0.48125000000000007,0.31666666666666665,0.3333333333333333,0.25,0.33333333333333326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867529176014509,0.5850711684872558,0.543308820814797,0.6461631089217297,11.7,12.0,11.0,12.0,3.534962500721156,3.584962500721156,3.418295834054489,3.584962500721156,40.61666666666666,39.625,36.10208333333334,49.422916666666666,29.66197858869855,16.475599444500403,5.84689394317229,72.26892684012583,196.0,196.0,196.0,196.0,729.3,731.5,626.975,801.2750000000001,9.927599999999999e-05,9.953999999999999e-05,8.6997e-05,0.00010791299999999998
