campaign,feed,network,population,runs,action_rate_mean,action_rate_median,action_rate_ci_low,action_rate_ci_high,reach_rate_mean,reach_rate_median,reach_rate_ci_low,reach_rate_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,js_distance_to_calibration_target_mean,js_distance_to_calibration_target_median,js_distance_to_calibration_target_ci_low,js_distance_to_calibration_target_ci_high,sentiment_mean_mean,sentiment_mean_median,sentiment_mean_ci_low,sentiment_mean_ci_high,sentiment_shift_mean,sentiment_shift_median,sentiment_shift_ci_low,sentiment_shift_ci_high,normalized_entropy_mean,normalized_entropy_median,normalized_entropy_ci_low,normalized_entropy_ci_high,polarization_index_mean,polarization_index_median,polarization_index_ci_low,polarization_index_ci_high,cross_sentiment_edge_share_mean,cross_sentiment_edge_share_median,cross_sentiment_edge_share_ci_low,cross_sentiment_edge_share_ci_high,largest_cascade_share_mean,largest_cascade_share_median,largest_cascade_share_ci_low,largest_cascade_share_ci_high,cascade_depth_mean,cascade_depth_median,cascade_depth_ci_low,cascade_depth_ci_high,cascade_breadth_mean,cascade_breadth_median,cascade_breadth_ci_low,cascade_breadth_ci_high,time_to_50pct_mean,time_to_50pct_median,time_to_50pct_ci_low,time_to_50pct_ci_high
KFC Bucket Ware,interest,post_affiliation_proxy,200,10,0.352,0.33999999999999997,0.29225,0.43775,0.383,0.355,0.326125,0.5015000000000001,0.722773178518637,0.7274305555555556,0.6007758620689655,0.846015625,0.2644391989291733,0.2569444444444444,0.153984375,0.37507016840416996,0.01278762255218977,0.008064516129032258,0.0,0.03803125,0.1370602928532636,0.1305884920675242,0.052628990969101924,0.2331311465123012,0.7099855559664472,0.7148297491039427,0.5658965517241379,0.846015625,0.11698555596644722,0.12182974910394273,-0.0271034482758621,0.2530156250000001,0.5608694425153691,0.5651752854230685,0.388959122400148,0.7208338097549385,0.033057479799138485,0.020808561236623068,0.0,0.09461484375000001,0.42979446996940407,0.44412268303053287,0.3709218715515339,0.49875770657020657,0.373120768518279,0.36773255813953487,0.3191235632183908,0.46272580645161293,6.7,7.0,4.225,9.0,5.9,6.0,5.225,6.0,5.2,5.0,3.225,6.775
KFC Bucket Ware,interest,post_affiliation_proxy,500,10,0.39459999999999995,0.408,0.3116,0.4551,0.45200000000000007,0.459,0.37445,0.53285,0.714255160729866,0.7215350922932526,0.6293300653594771,0.817569345661451,0.257045112513747,0.2601939722598811,0.15935395922238027,0.34069535221496006,0.028699726756387083,0.020267237862097102,0.015379359708485163,0.06960499316005472,0.09221536718090866,0.09196770056381809,0.02191699069807682,0.16962903149528896,0.6855554339734788,0.7032641568463864,0.5717168262653899,0.7944926505452823,0.09255543397347886,0.11026415684638652,-0.021283173734610097,0.20149265054528226,0.6169593238469748,0.599732972008435,0.49414499416767,0.7532789872722476,0.07958057944195401,0.06241750382956932,0.04456441254788045,0.17888839426904285,0.4338701939215161,0.4379394948803016,0.3762567035411936,0.48592500437115843,0.1690967305077131,0.174156406748746,0.13559256158813682,0.1970288432497735,8.7,8.5,7.225,10.775,6.0,6.0,6.0,6.0,5.7,5.5,5.0,7.0
KFC Bucket Ware,popularity,matched_random,1000,10,0.968,0.967,0.9622250000000001,0.976325,0.9963,0.996,0.9950000000000001,0.998775,0.7415595810915641,0.7449320511084022,0.699767321613237,0.7921097790415973,0.2430478457541343,0.23873546395762985,0.19885681732272642,0.2849276111685626,0.015392573154301679,0.013429115465232067,0.005544434646601829,0.02559977715008504,0.11507938945221938,0.11097558966886659,0.07486869128186151,0.16555678995377227,0.7261670079372624,0.7262759363531408,0.6782057911065151,0.7836052492142564,0.13316700793726238,0.13327593635314078,0.08520579110651505,0.19060524921425645,0.5695590383972241,0.5761503273440169,0.4918319154783827,0.6258593626271742,0.0455355912553035,0.04006311867806556,0.016825618762805042,0.07731585894104409,0.3262400726669596,0.33143795214245964,0.27740480961923847,0.3541667307904624,0.13550799910094577,0.13540642867520747,0.10213758659732484,0.16825208666169347,7.8,8.0,7.0,8.775,10.9,10.5,9.225000000000001,12.775,6.0,6.0,6.0,6.0
KFC Bucket Ware,popularity,matched_random,200,10,0.9640000000000001,0.965,0.930625,0.983875,0.9984999999999999,1.0,0.9950000000000001,1.0,0.7823784656779283,0.8010416666666667,0.6064599686028258,0.8587079326923077,0.20680019229422064,0.1910472972972973,0.13321915064102566,0.3565249662618084,0.010821342027851025,0.005293376277832237,0.0,0.03753466771323915,0.16962794355313923,0.17480264715419708,0.07619823336639936,0.23593134640763644,0.7715571236500773,0.7931306306306307,0.5689253008895867,0.8547335737179487,0.17855712365007737,0.20013063063063075,-0.024074699110413347,0.2617335737179487,0.4969273229581658,0.48232550914387134,0.3810099531883061,0.7134403815832444,0.030521451812181292,0.01723948330192793,0.0,0.08926244899602155,0.28474568367514924,0.26955294335431323,0.21414268311253237,0.4309501797637391,0.4591936971104529,0.445874850538063,0.3409137375717687,0.5809457236842106,6.5,6.0,6.0,7.775,9.7,10.0,6.2250000000000005,12.775,6.0,6.0,5.225,6.775
KFC Bucket Ware,popularity,matched_random,500,10,0.9650000000000001,0.964,0.95335,0.9782,0.9974000000000001,0.998,0.994,1.0,0.7327116535091052,0.7502400960384153,0.6125103734439834,0.8106330756643909,0.24843914308925602,0.23313325330132054,0.17990160547571823,0.3338009861048857,0.01884920340163877,0.011319954177097035,0.003003836009519146,0.05634063395645293,0.11583563347702089,0.12297039742641741,0.028127786932128737,0.1781686741540667,0.7138624501074664,0.7336134453781512,0.5561697394875305,0.8030058724213214,0.12086245010746643,0.14061344537815124,-0.03683026051246951,0.21000587242132132,0.5760860994947756,0.5585688380072141,0.46998337553678804,0.7523753957587478,0.05113250443167926,0.035698922718070146,0.009553263041069463,0.1370862909725966,0.32888074417716806,0.32295795829498775,0.2663708472686733,0.4319726132318184,0.25386557032408463,0.2515606242496999,0.21178765453223253,0.30049177808513905,7.6,7.5,7.0,8.775,10.2,10.0,8.0,12.775,6.1,6.0,6.0,6.775
KFC Bucket Ware,popularity,post_affiliation_proxy,1000,10,0.40359999999999996,0.404,0.3658,0.46504999999999996,0.46719999999999995,0.46599999999999997,0.41635,0.535925,0.7188553898154537,0.7197385947385948,0.6418487055016182,0.7909220449727175,0.2559183131116034,0.2518448736065316,0.1991057125919199,0.3106638418079096,0.025226297072942893,0.025479463909050593,0.004803982900636013,0.04787621359223301,0.08832542053909352,0.08357515441396707,0.010951224172409069,0.16999578719270697,0.6936290927425108,0.6971531293565192,0.5939724919093852,0.7860989469294131,0.10062909274251083,0.10415312935651927,0.0009724919093851807,0.19309894692941304,0.6098860414688551,0.611190975235032,0.48645846317381003,0.7216242403344731,0.07052380015202941,0.07317922989494968,0.01468231026417663,0.12305057912268744,0.41514977485774474,0.4092830305255155,0.3947377810713246,0.45247078464106844,0.08200982211284688,0.08242436352523566,0.07279194920825742,0.09067037237374025,8.8,9.0,8.0,9.0,6.0,6.0,6.0,6.0,5.8,6.0,5.0,6.0
KFC Bucket Ware,popularity,post_affiliation_proxy,200,10,0.35,0.3675,0.28725,0.38,0.392,0.3925,0.320125,0.4555,0.7317425223205777,0.7827777777777778,0.4796052631578947,0.8777152096342551,0.23632842427668477,0.2038888888888889,0.12228479036574487,0.4118609022556391,0.03192905340273761,0.013333333333333334,0.0,0.11446115288220551,0.164130352705332,0.1807398174101046,0.04801811953772102,0.2606685815468173,0.69981346891784,0.7694444444444445,0.3651441102756892,0.8777152096342551,0.10681346891784005,0.17644444444444451,-0.22785588972431078,0.2847152096342551,0.5647771372755094,0.5131033487690544,0.3378973218766527,0.8785743756135219,0.07192429682115598,0.04053333333333334,0.0,0.21890383854372775,0.4153579017207732,0.43304202433895267,0.3386515912897823,0.448406261569789,0.3635644402183207,0.35794871794871796,0.30871929824561406,0.43573684210526314,6.8,7.0,4.225,8.775,6.0,6.0,6.0,6.0,5.3,5.5,4.0,6.0
KFC Bucket Ware,popularity,post_affiliation_proxy,500,10,0.403,0.405,0.3547,0.4571,0.45600000000000007,0.453,0.3987,0.52175,0.7252147055611979,0.7032590669839209,0.6544179939003727,0.839390756302521,0.25090339621575053,0.26368100102953984,0.15703781512605042,0.31025802391441154,0.023881898223051472,0.01788675669272684,0.000982532751091703,0.06441857323004865,0.1060819040810673,0.09015645981995737,0.030834094837164497,0.21489244951336836,0.7013328073381465,0.6860624414161078,0.5975950279228968,0.8358193277310925,0.10833280733814654,0.09306244141610787,0.004595027922896807,0.24281932773109247,0.5929929149986892,0.6111745583611872,0.41367326417875294,0.7302188612457847,0.0654512841675839,0.04919199761618796,0.00303769950992544,0.1733071074144607,0.4078349343370081,0.41566265060240964,0.35775183227881346,0.4411833067720141,0.15376051526998996,0.15087025999827242,0.13910308441558444,0.1726070377709722,8.1,8.0,7.0,9.0,6.0,6.0,6.0,6.0,5.7,5.5,5.0,7.0
MK Buffet,chronological,matched_random,1000,10,0.9641,0.9635,0.96,0.96955,0.9972,0.9975,0.9950000000000001,0.999,0.46491691414088593,0.46411652835408024,0.4218743996926426,0.5008006198347108,0.42906765833586613,0.422634811638961,0.3966352824048302,0.47440321444579625,0.10601542752324795,0.10340398682465671,0.08346079596079597,0.130146804835924,0.053218685688762944,0.055345050244711216,0.026322898234871134,0.08660911739349168,0.358901486617638,0.35422714253532006,0.31347615979381444,0.4165834779471143,0.07490148661763799,0.07022714253532009,0.029476159793814457,0.13258347794711436,0.86879359177259,0.8668228440186563,0.8361197842920566,0.8994270643315042,0.19650249187889374,0.19337574553408804,0.16150899209905423,0.23984872226249176,0.5449333333333334,0.5469999999999999,0.5179333333333334,0.5668249999999999,0.1540686772298992,0.14961139896373055,0.12130724772770228,0.20268504140786753,10.1,10.0,9.225000000000001,11.0,6.9,7.0,6.0,8.55,5.9,6.0,5.225,6.0
MK Buffet,chronological,matched_random,200,10,0.9629999999999999,0.9575,0.951125,0.99275,0.9970000000000001,1.0,0.986125,1.0,0.46140305886594846,0.4726085296684119,0.3503709956030151,0.5679555169650014,0.4343490016735435,0.44908922338568935,0.3604622485533205,0.4876792338656634,0.10424793946050799,0.10209424083769633,0.05072022749621283,0.16484571293969852,0.07710938748634409,0.07160082446856073,0.016159994493067986,0.15043766281694612,0.3571551194054405,0.3916475785340314,0.18552528266331658,0.5019670050761421,0.0731551194054405,0.10764757853403142,-0.09847471733668342,0.2179670050761421,0.855908283687109,0.8613256715755429,0.7699944769630093,0.9269231807036298,0.18305528805016125,0.19407362736767084,0.10714755424915506,0.2413009039940113,0.5462999114307413,0.5385688638553664,0.5002060298935299,0.5899159663865546,0.5051246824703537,0.5169339005235603,0.348627250837521,0.6221104526005262,9.2,9.0,8.225,10.775,6.2,6.0,4.225,7.775,5.9,6.0,5.0,7.0
MK Buffet,chronological,matched_random,500,10,0.968,0.972,0.9478,0.9786499999999999,0.9972,0.998,0.994,1.0,0.4513059302201364,0.45222070119400715,0.38758726899383983,0.5052091621536066,0.43287043512522666,0.43036828036828034,0.39131726065688327,0.48245113696859077,0.11582363465463703,0.11631337836788572,0.07864862725973837,0.1518783068783069,0.0475994834504168,0.03824588979424967,0.016981113760304412,0.09364769351948318,0.3354822955654993,0.329906794771043,0.2459658257553535,0.42656053489386825,0.05148229556549931,0.04590679477104301,-0.03803417424464649,0.14256053489386825,0.8794892269193039,0.8814758194009729,0.8279618587238725,0.9212888082288906,0.2064546075768773,0.20185205562803765,0.15883125649969893,0.25058416617675877,0.5441244729195489,0.540901895206243,0.5213855421686747,0.5688590301003345,0.23904341396518358,0.21075962032034384,0.17488958196117935,0.37087504170837504,9.6,10.0,8.225,10.775,6.6,6.0,5.0,8.775,6.0,6.0,5.225,6.775
MK Buffet,chronological,post_affiliation_proxy,1000,10,0.42780000000000007,0.4345,0.389225,0.45985,0.4913,0.5005,0.45147500000000007,0.5242,0.45929281443828296,0.4575106528315389,0.4142873785115164,0.5044133733239238,0.42804052250745694,0.4300171211935918,0.38742325335215244,0.4555075996313951,0.11266666305426001,0.1142651355714023,0.08820616450524071,0.1370261413569673,0.04581214334181507,0.05184091733194762,0.013570749350465058,0.08054396630061834,0.34662615138402303,0.36209674499438793,0.2788244210150904,0.4070511340084088,0.06262615138402303,0.07809674499438796,-0.0051755789849095854,0.12305113400840885,0.8771885483213173,0.8782069510424867,0.8441919557063284,0.9068943915630293,0.20592004915347153,0.20973704634084372,0.16379519412386542,0.24425370722532885,0.5732333333333333,0.5734999999999999,0.5543750000000001,0.5879916666666667,0.08112577442713334,0.08157725760317552,0.07431268870520583,0.08940422322775264,10.7,11.0,10.0,11.775,3.8,4.0,3.0,4.0,6.0,6.0,6.0,6.0
MK Buffet,chronological,post_affiliation_proxy,200,10,0.3945,0.4025,0.273,0.48324999999999996,0.43899999999999995,0.4525,0.289625,0.53325,0.4497791083806611,0.42764279624893436,0.3661896465903434,0.5657728074394741,0.4241876292142683,0.44240376138701143,0.32101571268237933,0.4770242537313433,0.12603326240507068,0.12799345530269224,0.06574519230769231,0.19254604280736687,0.06790858980774239,0.0670456090096247,0.005336870052739831,0.1294604041310944,0.32374584597559036,0.3014410583510513,0.17364360378297658,0.47336413586413584,0.03974584597559041,0.01744105835105131,-0.11035639621702338,0.18936413586413586,0.8810874445619167,0.8946335979992405,0.8059746794097117,0.9521129589123258,0.2176210742452227,0.22315577236735623,0.1259999075443787,0.2843969842890238,0.5747823590353301,0.5800999863499863,0.5428328173374614,0.600465662616398,0.35364397604251113,0.35481185481185484,0.29641943734015347,0.4289063939561452,9.5,9.5,8.0,11.0,3.4,3.0,3.0,4.0,5.4,5.5,4.225,6.0
MK Buffet,chronological,post_affiliation_proxy,500,10,0.3944,0.376,0.2978,0.5271000000000001,0.4488,0.427,0.32515000000000005,0.6049,0.45309696898669277,0.4518542199488491,0.3622234184734185,0.5281027164685909,0.429873163639691,0.4284526854219949,0.35560475708502026,0.487023562023562,0.11702986737361616,0.11942959001782531,0.06830220713073006,0.15705128205128208,0.05775164266374294,0.04997270286368943,0.013494646853504813,0.11638945344521655,0.3360671016130766,0.3321611253196931,0.20898268398268402,0.45980050933786076,0.05206710161307665,0.04816112531969313,-0.07501731601731598,0.17580050933786084,0.876903499390019,0.8868907214298984,0.8064732174982552,0.9178614385426809,0.20779870675543677,0.2139146354321425,0.14403593901781675,0.2773034657650042,0.5834600233710763,0.5804616459147627,0.5694166666666667,0.6044793199554068,0.17369005159992096,0.16935483870967744,0.13350215002388915,0.23508623755334282,10.3,10.5,9.0,11.0,4.0,4.0,3.225,4.775,5.6,6.0,5.0,6.0
MK Buffet,interest,matched_random,1000,10,0.9708,0.971,0.96125,0.97655,0.9971,0.9975,0.9950000000000001,0.998775,0.45909807456516705,0.45734776771662816,0.41265238057514064,0.5103241429437219,0.4522998767899929,0.45590735480301725,0.4094103486711337,0.4815712059996303,0.08860204864484009,0.08555284360811485,0.07852783481633585,0.10914645147225752,0.06926241859185175,0.07096702625332593,0.04092416095579101,0.09478750507370959,0.37049602592032693,0.37088813852554314,0.3047139467230085,0.4300586345585774,0.08649602592032697,0.0868881385255432,0.0207139467230085,0.1460586345585774,0.8455378390057205,0.8418349483366745,0.8288480860453484,0.8734051505780246,0.16188393103627152,0.16281077993307647,0.1429296933580007,0.1822220360666414,0.5136000000000001,0.5145,0.5046333333333333,0.5203666666666668,0.1411925260279629,0.13206527766774934,0.1023954753722795,0.20573481827075024,8.2,8.0,7.0,9.775,8.8,8.5,8.0,10.775,6.0,6.0,6.0,6.0
MK Buffet,interest,matched_random,200,10,0.9625,0.965,0.925625,0.983875,0.9960000000000001,1.0,0.986125,1.0,0.4449587922806887,0.46154393353061685,0.2923809523809524,0.5646173774412117,0.44249569494280294,0.42925679195109245,0.3707014530299617,0.571858648965248,0.11254551277650829,0.10701625218150088,0.04695031220937957,0.18730631141345427,0.08915657807903413,0.07691040873835849,0.03419342115413894,0.16132372320803703,0.3324132795041804,0.3401268115942029,0.13307692307692306,0.5173017138302113,0.048413279504180465,0.05612681159420291,-0.1509230769230769,0.2333017138302113,0.8589636236610649,0.8600638062554191,0.7577285425207114,0.9498252245809674,0.189177009358941,0.16418233399566146,0.10170439700735012,0.29363561591583354,0.5241010029898225,0.5295530096588721,0.45473441403588466,0.5786769674085851,0.4647426235836979,0.46054335439759664,0.33287459935897434,0.6263566857807695,7.5,7.0,7.0,8.775,7.2,7.0,6.0,9.775,6.1,6.0,5.225,7.0
MK Buffet,interest,matched_random,500,10,0.9736,0.973,0.96225,0.9815499999999999,0.9968,0.997,0.994,1.0,0.45060476217407575,0.4454732510288066,0.39581909692744555,0.5010193561960866,0.45304547149536567,0.45622162827202917,0.4106105025773196,0.4858032519918867,0.09634976633055857,0.09128607134742103,0.06480380812118662,0.13101471594798084,0.06334302536957817,0.06373093196469448,0.024850091193464603,0.10644422416372896,0.35425499584351716,0.3476987553333838,0.2678508847133412,0.4269719124763307,0.07025499584351716,0.06369875533338384,-0.016149115286658806,0.14297191247633076,0.8542806787687367,0.8505150452029019,0.8073113562570933,0.899598729341317,0.1715841453683733,0.17113169218347385,0.12730111674073522,0.22688457455207794,0.5217637049871728,0.5160334672021418,0.49268092369477917,0.5537000000000001,0.22247057310489832,0.21618733282103608,0.16656297898250993,0.30155993587316016,7.4,7.5,6.2250000000000005,8.0,9.0,9.0,7.0,13.100000000000001,5.9,6.0,5.0,6.775
MK Buffet,interest,post_affiliation_proxy,1000,10,0.42969999999999997,0.4315,0.38925,0.47892500000000005,0.4948,0.4965,0.4580000000000001,0.546,0.46244101751491484,0.46395530282221065,0.38375864264919946,0.5033473213241315,0.4437541192861002,0.44357053682896375,0.4112712706496088,0.4895681567189131,0.0938048631989849,0.09454911719398032,0.06624789414677722,0.1321256368267831,0.06910237823253093,0.06603751578044384,0.033337144373613875,0.10250319769480648,0.36863615431593,0.37534469424220607,0.2516330058224163,0.42945505322259914,0.08463615431593002,0.09134469424220609,-0.032366994177583645,0.1454550532225992,0.8504992709445924,0.8541236028177293,0.8105828697451603,0.8957037199821055,0.17090609740040402,0.18049465096827472,0.1249515071447801,0.20272311578360758,0.5521333333333334,0.5511666666666667,0.5422333333333333,0.5614416666666666,0.08370639351021132,0.08343000773395204,0.07647869296792652,0.08992671131678806,9.6,10.0,8.225,10.775,6.0,6.0,6.0,6.0,5.9,6.0,5.225,6.0
MK Buffet,interest,post_affiliation_proxy,200,10,0.413,0.43,0.269125,0.517,0.45549999999999996,0.485,0.289625,0.56375,0.4054824387149519,0.35289719626168226,0.3190047021943574,0.571723901098901,0.4295137080291759,0.46352991728434845,0.3288129791894852,0.4986764705882353,0.16500385325587227,0.17914438502673796,0.04637019230769231,0.2516947492163009,0.10533660582009012,0.09866881663360252,0.05857093391974219,0.16918634549347625,0.24047858545907957,0.1559098405717427,0.11039629439011836,0.5253537087912088,-0.043521414540920386,-0.12809015942825727,-0.17360370560988161,0.24135370879120882,0.9066730809054203,0.9289593097439066,0.7526840417079964,0.9808307843165377,0.24879348707053098,0.2436855643283351,0.10564341187658495,0.3952789507377314,0.5604720811906471,0.5546204629927041,0.5383465608465609,0.5919327731092437,0.3524071501244423,0.34647058823529414,0.30209112311314223,0.41289158602591436,7.3,7.0,6.2250000000000005,8.775,5.8,6.0,5.0,6.0,5.2,5.0,4.225,6.775
MK Buffet,interest,post_affiliation_proxy,500,10,0.3868,0.362,0.3036,0.4921,0.4476,0.419,0.3469,0.5810000000000001,0.4559029552977897,0.47564947265576074,0.34289545116238346,0.5753672316384181,0.4230640679104285,0.4089139232199497,0.3473983050847458,0.49165973468762314,0.12103297679178185,0.11640403837963775,0.0518997175141243,0.18170017755170595,0.07844177882897575,0.06477636211160837,0.045911448115571074,0.16229911885591325,0.3348699785060078,0.359245434276123,0.16606603003982914,0.5209675141242939,0.05086997850600784,0.07524543427612299,-0.11793396996017082,0.2369675141242939,0.8739949358580767,0.8768428398069644,0.760425223893123,0.9399655737134851,0.20933375332367218,0.21631309344831143,0.10934922604423844,0.26780783653163664,0.5658242862195717,0.5614618473895583,0.542237014725569,0.5901333333333334,0.16797243915264531,0.16342316900976117,0.1282807634092451,0.24100843881856543,8.5,9.0,7.0,9.775,5.8,6.0,4.45,6.0,5.5,5.5,5.0,6.0
MK Buffet,popularity,matched_random,1000,10,0.9679,0.9695,0.9582249999999999,0.9737750000000001,0.9967,0.997,0.9942249999999999,0.998,0.4752250658563698,0.5098119924112557,0.34731752267016974,0.5525872792193345,0.4396385859013276,0.4194559233083158,0.38776252290093394,0.5163733255109025,0.08513634824230266,0.0737801293356849,0.05792315190557422,0.14813824020814467,0.09837036202695568,0.09836283797007062,0.05664399522951375,0.1391278192302276,0.3900887176140671,0.43354091540573203,0.2055275676916602,0.4941967662983016,0.1060887176140671,0.14954091540573208,-0.0784724323083398,0.21019676629830164,0.829528727292988,0.820795465876721,0.7835909106398887,0.9076080995111948,0.15347667666866704,0.15038397701394818,0.12273128041758612,0.2097388732291784,0.4819,0.47683333333333333,0.4553083333333333,0.519825,0.1417894891612429,0.14232443215305798,0.11269921244539086,0.1681269649566751,7.3,7.0,7.0,8.0,9.9,10.0,9.0,11.0,5.7,6.0,5.0,6.0
MK Buffet,popularity,matched_random,200,10,0.9695,0.9724999999999999,0.9411249999999999,0.9938750000000001,0.9970000000000001,1.0,0.98725,1.0,0.48632037114051724,0.47932610544217685,0.2521260146888288,0.6707494052339414,0.4175922973473577,0.42950988685629693,0.30010044937879987,0.5567738960761253,0.09608733151212506,0.09202124875700005,0.02217134717134717,0.19270197139543876,0.1316059275782646,0.10739212115649449,0.04823449015102685,0.2451960020479952,0.3902330396283922,0.391953656462585,0.05942404329339003,0.6416483516483518,0.10623303962839221,0.10795365646258503,-0.22457595670660993,0.3576483516483517,0.8125484883126391,0.8435486892983488,0.6586282433701797,0.9231102027649412,0.15680424116930436,0.16921094828482097,0.05693033567677443,0.2318131685302699,0.4672190216619958,0.4647058823529412,0.3976874003189793,0.5334453781512605,0.46666529812774105,0.4478632478632478,0.31655433250910636,0.7591687124931806,7.8,8.0,6.2250000000000005,9.775,8.7,8.5,7.225,10.775,6.0,6.0,6.0,6.0
MK Buffet,popularity,matched_random,500,10,0.9658,0.965,0.95115,0.9771,0.9965999999999999,0.998,0.99245,0.9995499999999999,0.4285928112964391,0.4281259357488129,0.33602709981701506,0.5234728475526023,0.47795211197535303,0.4636929460580913,0.42546947608297303,0.5446676632045566,0.09345507672820783,0.09666519377225587,0.049055404465245714,0.12676123038066028,0.07592514939520648,0.07641345666654095,0.032517613916012336,0.1410131115219368,0.3351377345682313,0.33809513624502713,0.20926586943635478,0.4724151711881774,0.05113773456823133,0.05409513624502715,-0.07473413056364521,0.18841517118817744,0.8451341784377178,0.8533889649250983,0.7712057337676597,0.8799404025394235,0.15525894969986523,0.1598663225239003,0.09865933701066329,0.18972813828963,0.49507242078682623,0.49131726907630524,0.47068333333333334,0.5222346153846154,0.2481638549196028,0.22145499749679676,0.1731191421183303,0.3962807212144939,7.9,8.0,7.0,9.775,9.5,9.0,6.2250000000000005,13.55,5.9,6.0,5.225,6.0
MK Buffet,popularity,post_affiliation_proxy,1000,10,0.42699999999999994,0.4245,0.391725,0.45555,0.49160000000000004,0.491,0.4569000000000001,0.526975,0.47341303612529984,0.47697141783410235,0.35872618064798745,0.5668009172514298,0.42453958371400047,0.4211529325386542,0.37573651910784717,0.4856275167219854,0.10204738016069972,0.1026427728253348,0.05217567003858588,0.16010605236578354,0.0804871499744874,0.06115037573288472,0.028189429056656987,0.15055217059697232,0.37136565596460014,0.36431610088969507,0.20307987801796037,0.5119504451547326,0.08736565596460015,0.0803161008896951,-0.08092012198203963,0.22795044515473267,0.8530360994343139,0.8633682703356373,0.7724683892337204,0.9204779032410725,0.18563818015387726,0.19240086139549845,0.1071047988879246,0.26641183954261793,0.5289666666666666,0.5323333333333333,0.5036583333333333,0.5417,0.08109339428700549,0.078658841726946,0.07179243152563151,0.09595699634838009,9.0,9.0,8.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
MK Buffet,popularity,post_affiliation_proxy,200,10,0.392,0.3875,0.279,0.491625,0.43600000000000005,0.425,0.28850000000000003,0.548875,0.4206505490484351,0.38946759259259256,0.23339393939393938,0.5974431202600217,0.4693208191834913,0.4682459677419355,0.28647887323943666,0.5888047138047138,0.11002863176807368,0.10440891472868218,0.016610576923076926,0.2115713587487781,0.1352961332907518,0.12628608415856385,0.05218316410801526,0.21838758405748623,0.31062191728036137,0.30960648148148145,0.02540322580645161,0.5474038461538462,0.026621917280361396,0.02560648148148148,-0.2585967741935484,0.2634038461538462,0.8289030993996978,0.8471971666203973,0.686177647053458,0.9390725266086537,0.16386628027925232,0.1723090277777778,0.03756018860946746,0.32530574987495875,0.5417604647709262,0.5496632996632997,0.5051566403588462,0.5830112991142403,0.34096855776830653,0.35047494267933177,0.2825841346153846,0.41446759259259264,7.0,7.0,5.0,9.0,6.0,6.0,6.0,6.0,5.3,5.0,4.0,6.775
MK Buffet,popularity,post_affiliation_proxy,500,10,0.38079999999999997,0.387,0.27335000000000004,0.49785000000000007,0.442,0.453,0.318,0.57555,0.44913244145885745,0.4507373506229342,0.34842207973236694,0.5701860075713454,0.42169186260946623,0.43209494324045405,0.35738034344172454,0.502113309352518,0.12917569593167638,0.1282894736842105,0.04628089607521904,0.20661137440758293,0.07696251651660177,0.0707698045001504,0.029088267935595505,0.16456880396266246,0.31995674552718106,0.3221622701838529,0.14181070532478396,0.515204571927781,0.0359567455271811,0.0381622701838529,-0.14218929467521602,0.23120457192778104,0.8823807491557935,0.8902120299491574,0.7516740955259538,0.9588615981694959,0.22222029437231558,0.24824323773830864,0.09405637920487503,0.30360171853799217,0.5458154123741342,0.5486666666666666,0.5103666666666667,0.5691596385542168,0.15658281282721614,0.15684767234487423,0.13392543859649123,0.183814586645469,7.8,7.5,7.0,9.0,6.0,6.0,6.0,6.0,5.5,5.5,5.0,6.0
Parameter Gelato,chronological,matched_random,1000,10,0.9671,0.966,0.96,0.975775,0.9962,0.997,0.994,0.998775,0.1378907095509988,0.13464236827764356,0.11061357492276003,0.1661703201806829,0.47237977512620677,0.4670416036910349,0.4577363059989702,0.5026360433955741,0.3897295153227944,0.38863640228555885,0.3638986378205128,0.4304871749485067,0.03669754655618041,0.036280082189068655,0.007997380868340537,0.07613311560905518,-0.25183880577179557,-0.24380144207877016,-0.3198736000257467,-0.2002755413843497,-0.051838805771795594,-0.04380144207877018,-0.11987360002574668,-0.000275541384349699,0.9037037402356228,0.9005393357109519,0.8762024783569651,0.9298863998577771,0.21384702166778197,0.21322409526407737,0.18601562500000002,0.24355138378185906,0.5617121184475219,0.5611349471341125,0.5459771877087508,0.5789626354234034,0.14725946724773298,0.14703820484190225,0.11309392525971156,0.18280694837796085,9.9,10.0,9.0,11.0,7.7,7.5,6.0,10.55,6.0,6.0,6.0,6.0
